,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1322,1130.0,1.0,0.5,1.0,1.0,1.0,29.0,0.7,130.0,1.0,14.0,593.0,1327.0,432.0,6.0,1.0,10.0,1.0,1.0,1.0,0.0
1323,,0.0,0.9,1.0,9.0,0.0,10.0,0.2,142.0,4.0,17.0,1159.0,783.0,2991.0,10.0,5.0,,1.0,0.0,1.0,3.0
1324,1277.0,0.0,0.6,1.0,1.0,,31.0,0.7,147.0,,7.0,1118.0,1551.0,1315.0,16.0,6.0,,,0.0,1.0,2.0
1325,1449.0,1.0,0.5,1.0,0.0,0.0,52.0,0.6,105.0,6.0,0.0,211.0,947.0,2036.0,5.0,1.0,10.0,0.0,1.0,0.0,1.0
1326,1686.0,1.0,0.5,1.0,4.0,0.0,28.0,0.8,182.0,5.0,8.0,599.0,1073.0,780.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0
1327,1536.0,0.0,,0.0,,0.0,8.0,0.8,106.0,5.0,8.0,507.0,1619.0,,17.0,0.0,9.0,0.0,0.0,1.0,0.0
1328,1059.0,0.0,2.4,0.0,8.0,0.0,61.0,0.1,134.0,3.0,18.0,1613.0,1916.0,3716.0,15.0,13.0,11.0,1.0,1.0,0.0,3.0
1329,764.0,1.0,1.2,1.0,1.0,0.0,13.0,1.0,152.0,8.0,2.0,361.0,511.0,3148.0,18.0,7.0,6.0,1.0,1.0,0.0,2.0
1330,1949.0,1.0,0.5,1.0,2.0,1.0,31.0,0.1,145.0,5.0,9.0,837.0,1182.0,832.0,7.0,3.0,19.0,1.0,0.0,0.0,1.0
1331,1490.0,1.0,0.5,1.0,4.0,1.0,64.0,0.3,150.0,8.0,8.0,1417.0,1464.0,3600.0,17.0,9.0,7.0,1.0,1.0,1.0,3.0
1332,1283.0,1.0,0.7,1.0,0.0,1.0,27.0,0.2,80.0,4.0,6.0,1135.0,1923.0,3957.0,17.0,15.0,6.0,1.0,0.0,0.0,3.0
1333,1220.0,1.0,2.8,0.0,1.0,0.0,54.0,0.7,109.0,7.0,20.0,383.0,1249.0,1037.0,6.0,4.0,15.0,1.0,0.0,0.0,0.0
1334,1715.0,1.0,0.5,1.0,1.0,1.0,18.0,0.1,96.0,6.0,3.0,674.0,1375.0,2598.0,17.0,2.0,3.0,1.0,0.0,0.0,3.0
1335,1719.0,1.0,2.0,0.0,0.0,0.0,12.0,0.3,122.0,8.0,7.0,240.0,904.0,462.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0
1336,1512.0,0.0,0.9,0.0,4.0,1.0,46.0,0.1,145.0,5.0,5.0,336.0,670.0,869.0,18.0,10.0,19.0,1.0,1.0,1.0,0.0
1337,741.0,0.0,1.5,0.0,1.0,0.0,14.0,0.3,178.0,5.0,13.0,334.0,594.0,1886.0,19.0,11.0,9.0,1.0,1.0,1.0,0.0
1338,1162.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,104.0,4.0,10.0,332.0,866.0,1404.0,10.0,3.0,15.0,1.0,1.0,1.0,1.0
1339,1685.0,0.0,0.6,0.0,14.0,0.0,16.0,0.6,137.0,7.0,15.0,120.0,1429.0,881.0,6.0,3.0,17.0,0.0,1.0,1.0,0.0
1340,808.0,0.0,2.3,0.0,3.0,0.0,45.0,0.8,161.0,1.0,9.0,526.0,1324.0,3431.0,15.0,6.0,13.0,0.0,1.0,1.0,3.0
1341,908.0,0.0,2.1,0.0,1.0,0.0,44.0,0.6,95.0,5.0,2.0,154.0,941.0,3518.0,16.0,12.0,7.0,1.0,1.0,1.0,3.0
1342,1015.0,1.0,0.8,0.0,5.0,0.0,12.0,0.5,102.0,3.0,14.0,335.0,679.0,2293.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0
1343,1433.0,1.0,2.3,0.0,8.0,1.0,27.0,0.9,153.0,7.0,12.0,1619.0,1651.0,3900.0,18.0,16.0,2.0,1.0,0.0,1.0,3.0
1344,832.0,0.0,1.1,0.0,0.0,1.0,46.0,0.3,93.0,6.0,0.0,820.0,1366.0,3317.0,8.0,0.0,19.0,1.0,1.0,0.0,3.0
1345,742.0,0.0,1.0,0.0,8.0,0.0,31.0,0.4,162.0,4.0,13.0,1170.0,759.0,1225.0,,6.0,12.0,0.0,1.0,0.0,3.0
1346,1337.0,1.0,2.7,1.0,0.0,0.0,5.0,0.7,200.0,4.0,1.0,161.0,1029.0,3242.0,10.0,1.0,20.0,0.0,1.0,0.0,2.0
1347,1783.0,0.0,2.9,1.0,2.0,0.0,42.0,0.7,104.0,6.0,8.0,1081.0,1979.0,387.0,14.0,5.0,3.0,0.0,1.0,0.0,1.0
1348,1314.0,0.0,2.9,1.0,8.0,1.0,41.0,0.1,155.0,4.0,12.0,113.0,577.0,626.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0
1349,1979.0,0.0,2.2,0.0,4.0,0.0,32.0,0.7,,3.0,,1478.0,1019.0,,12.0,1.0,14.0,1.0,1.0,1.0,1.0
1350,802.0,0.0,2.9,0.0,2.0,1.0,39.0,0.5,148.0,2.0,17.0,,,2519.0,13.0,,4.0,1.0,1.0,0.0,1.0
1351,1489.0,0.0,2.4,1.0,8.0,0.0,32.0,0.6,200.0,1.0,16.0,172.0,812.0,776.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0
1352,860.0,1.0,1.6,1.0,13.0,0.0,48.0,0.5,187.0,7.0,18.0,335.0,1463.0,1870.0,17.0,2.0,18.0,1.0,0.0,0.0,1.0
1353,1846.0,0.0,1.1,0.0,7.0,1.0,52.0,0.9,143.0,,,952.0,,695.0,12.0,10.0,13.0,0.0,0.0,1.0,3.0
1354,1201.0,1.0,0.5,0.0,1.0,1.0,10.0,0.4,198.0,6.0,5.0,1151.0,1723.0,726.0,11.0,4.0,3.0,1.0,1.0,0.0,0.0
1355,1826.0,1.0,0.5,1.0,5.0,1.0,49.0,0.6,172.0,8.0,6.0,973.0,1633.0,1612.0,17.0,9.0,17.0,1.0,1.0,0.0,2.0
1356,771.0,1.0,0.5,1.0,0.0,1.0,33.0,0.1,157.0,3.0,17.0,776.0,1247.0,920.0,16.0,2.0,10.0,1.0,1.0,1.0,0.0
1357,1786.0,0.0,1.2,0.0,11.0,0.0,61.0,0.1,123.0,3.0,14.0,74.0,865.0,3033.0,14.0,11.0,17.0,0.0,1.0,0.0,3.0
1358,1569.0,0.0,0.8,1.0,8.0,0.0,59.0,0.9,111.0,3.0,16.0,1261.0,1383.0,3672.0,15.0,2.0,15.0,1.0,0.0,1.0,3.0
1359,965.0,1.0,1.5,1.0,5.0,0.0,13.0,1.0,109.0,2.0,14.0,130.0,998.0,1138.0,9.0,8.0,10.0,0.0,1.0,0.0,0.0
1360,1003.0,1.0,2.9,0.0,16.0,1.0,16.0,0.6,119.0,8.0,19.0,190.0,1905.0,1798.0,16.0,7.0,10.0,1.0,0.0,0.0,1.0
1361,1493.0,0.0,1.5,1.0,13.0,0.0,53.0,0.5,102.0,5.0,16.0,240.0,1414.0,2083.0,19.0,15.0,20.0,0.0,1.0,1.0,2.0
1362,1864.0,0.0,2.2,0.0,0.0,1.0,7.0,0.1,142.0,1.0,2.0,225.0,1545.0,2258.0,10.0,1.0,10.0,1.0,0.0,0.0,2.0
1363,1829.0,1.0,0.5,0.0,0.0,1.0,15.0,0.4,160.0,5.0,7.0,729.0,1267.0,2080.0,16.0,11.0,12.0,1.0,0.0,1.0,2.0
1364,855.0,1.0,0.5,0.0,2.0,1.0,59.0,0.5,159.0,2.0,3.0,1028.0,1196.0,1875.0,16.0,8.0,8.0,1.0,1.0,1.0,1.0
1365,977.0,1.0,2.8,1.0,2.0,0.0,35.0,0.6,165.0,2.0,15.0,1502.0,1862.0,3714.0,19.0,3.0,10.0,0.0,1.0,1.0,3.0
1366,1592.0,0.0,2.1,0.0,6.0,1.0,50.0,0.1,181.0,2.0,17.0,510.0,522.0,2103.0,19.0,8.0,7.0,1.0,0.0,0.0,1.0
1367,,0.0,1.6,1.0,8.0,,12.0,0.8,164.0,,8.0,540.0,739.0,3170.0,,,13.0,1.0,1.0,0.0,
1368,682.0,1.0,0.5,0.0,4.0,0.0,19.0,1.0,121.0,4.0,11.0,902.0,1064.0,2337.0,11.0,1.0,18.0,0.0,1.0,1.0,1.0
1369,1779.0,1.0,2.6,1.0,2.0,0.0,5.0,0.8,90.0,1.0,3.0,1225.0,1717.0,1246.0,12.0,2.0,20.0,0.0,1.0,0.0,1.0
1370,1450.0,0.0,2.1,0.0,1.0,0.0,31.0,0.6,114.0,5.0,4.0,1573.0,1639.0,794.0,11.0,5.0,9.0,0.0,1.0,1.0,1.0
1371,1969.0,0.0,0.8,1.0,5.0,1.0,7.0,0.2,85.0,8.0,20.0,332.0,764.0,315.0,16.0,7.0,7.0,1.0,1.0,0.0,0.0
1372,1872.0,1.0,2.3,0.0,6.0,0.0,44.0,0.7,134.0,3.0,15.0,459.0,1259.0,1955.0,9.0,4.0,15.0,1.0,0.0,1.0,2.0
1373,594.0,1.0,2.6,0.0,1.0,0.0,27.0,0.1,196.0,5.0,2.0,407.0,528.0,708.0,17.0,5.0,17.0,0.0,1.0,1.0,0.0
1374,1988.0,1.0,0.5,0.0,0.0,1.0,16.0,0.1,94.0,8.0,1.0,153.0,696.0,3144.0,16.0,2.0,14.0,1.0,0.0,0.0,3.0
1375,823.0,0.0,1.0,1.0,9.0,1.0,18.0,0.2,182.0,5.0,16.0,1180.0,1350.0,3894.0,13.0,10.0,9.0,1.0,1.0,0.0,3.0
1376,580.0,1.0,1.2,1.0,0.0,0.0,47.0,0.9,91.0,3.0,1.0,1086.0,1345.0,3451.0,15.0,1.0,11.0,1.0,1.0,0.0,3.0
1377,1405.0,0.0,1.7,0.0,0.0,0.0,8.0,0.3,107.0,4.0,7.0,284.0,1036.0,2376.0,19.0,6.0,11.0,0.0,1.0,0.0,2.0
1378,936.0,1.0,2.3,0.0,5.0,1.0,57.0,0.2,129.0,2.0,6.0,657.0,938.0,2049.0,12.0,8.0,5.0,1.0,1.0,0.0,1.0
1379,1438.0,0.0,2.2,0.0,0.0,1.0,32.0,0.6,176.0,7.0,6.0,683.0,1663.0,869.0,19.0,13.0,9.0,1.0,1.0,1.0,0.0
1380,1225.0,0.0,0.7,1.0,6.0,0.0,60.0,0.1,107.0,2.0,15.0,10.0,1567.0,2423.0,17.0,11.0,6.0,1.0,0.0,0.0,2.0
1381,904.0,0.0,1.8,0.0,3.0,1.0,35.0,0.4,168.0,3.0,4.0,42.0,507.0,1360.0,15.0,12.0,11.0,1.0,0.0,0.0,0.0
1382,1868.0,0.0,2.0,1.0,0.0,1.0,42.0,0.2,169.0,1.0,4.0,347.0,660.0,3131.0,8.0,3.0,7.0,1.0,1.0,1.0,3.0
1383,1057.0,0.0,2.1,0.0,4.0,0.0,5.0,0.5,154.0,5.0,13.0,416.0,1055.0,3705.0,6.0,4.0,13.0,1.0,0.0,0.0,3.0
1384,1578.0,0.0,1.9,1.0,2.0,1.0,37.0,0.1,138.0,4.0,19.0,411.0,1226.0,2458.0,19.0,16.0,3.0,1.0,0.0,1.0,2.0
1385,1010.0,1.0,2.0,1.0,2.0,1.0,8.0,0.9,139.0,5.0,3.0,547.0,957.0,2625.0,15.0,11.0,12.0,1.0,1.0,0.0,2.0
1386,844.0,0.0,2.2,1.0,1.0,1.0,22.0,0.9,197.0,7.0,2.0,777.0,1995.0,3154.0,14.0,11.0,7.0,1.0,0.0,0.0,3.0
1387,767.0,0.0,1.5,0.0,4.0,0.0,28.0,0.7,175.0,4.0,10.0,344.0,1517.0,527.0,10.0,0.0,15.0,0.0,1.0,0.0,0.0
1388,1193.0,0.0,0.9,0.0,11.0,0.0,26.0,0.5,166.0,1.0,20.0,730.0,1729.0,536.0,17.0,14.0,4.0,1.0,0.0,1.0,0.0
1389,1020.0,0.0,1.5,0.0,13.0,1.0,7.0,0.7,96.0,3.0,18.0,870.0,1613.0,1142.0,13.0,9.0,8.0,1.0,0.0,1.0,1.0
1390,1426.0,1.0,0.8,0.0,2.0,1.0,42.0,0.6,84.0,3.0,10.0,715.0,1163.0,1356.0,15.0,9.0,16.0,1.0,0.0,1.0,1.0
1391,1266.0,0.0,1.9,1.0,0.0,1.0,7.0,0.2,184.0,3.0,12.0,346.0,1468.0,2532.0,10.0,5.0,4.0,1.0,1.0,1.0,2.0
1392,1889.0,0.0,2.8,0.0,5.0,1.0,31.0,1.0,132.0,1.0,10.0,170.0,1106.0,3672.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0
1393,1673.0,0.0,2.3,1.0,5.0,0.0,34.0,0.3,108.0,,6.0,,1065.0,2606.0,,6.0,,,1.0,1.0,2.0
1394,1725.0,0.0,1.9,0.0,,1.0,34.0,0.2,184.0,7.0,13.0,825.0,1091.0,2471.0,18.0,12.0,9.0,0.0,0.0,0.0,1.0
1395,1159.0,1.0,2.4,1.0,7.0,0.0,31.0,0.3,183.0,3.0,,1111.0,1503.0,,12.0,0.0,19.0,,0.0,0.0,0.0
1396,1501.0,0.0,1.1,0.0,12.0,1.0,2.0,0.2,187.0,1.0,15.0,198.0,1056.0,2487.0,13.0,12.0,16.0,1.0,1.0,1.0,2.0
1397,1584.0,1.0,1.3,0.0,6.0,0.0,41.0,0.6,135.0,4.0,15.0,160.0,1291.0,1561.0,10.0,5.0,17.0,0.0,0.0,1.0,1.0
1398,1692.0,0.0,2.3,1.0,4.0,1.0,46.0,0.9,139.0,1.0,6.0,674.0,1925.0,1394.0,16.0,10.0,6.0,1.0,1.0,0.0,1.0
1399,1520.0,0.0,0.5,0.0,1.0,1.0,24.0,0.7,199.0,5.0,8.0,109.0,1909.0,3233.0,13.0,3.0,4.0,1.0,0.0,1.0,3.0
1400,865.0,0.0,1.2,1.0,8.0,0.0,59.0,0.1,159.0,3.0,9.0,805.0,1804.0,2361.0,16.0,11.0,19.0,1.0,0.0,1.0,2.0
1401,1019.0,0.0,1.9,0.0,5.0,0.0,30.0,0.6,166.0,8.0,5.0,538.0,1373.0,1994.0,8.0,11.0,,0.0,,,3.0
1402,569.0,0.0,0.6,1.0,2.0,0.0,39.0,0.1,184.0,8.0,9.0,389.0,739.0,2811.0,7.0,6.0,7.0,1.0,0.0,1.0,1.0
1403,1703.0,1.0,0.5,0.0,0.0,1.0,22.0,0.6,192.0,1.0,0.0,286.0,1235.0,1046.0,5.0,4.0,13.0,1.0,0.0,1.0,0.0
1404,1670.0,1.0,1.6,1.0,0.0,0.0,47.0,0.8,139.0,8.0,15.0,1706.0,1886.0,876.0,16.0,0.0,5.0,1.0,1.0,0.0,1.0
1405,1254.0,0.0,1.2,1.0,2.0,0.0,50.0,0.7,108.0,5.0,6.0,462.0,1013.0,3959.0,10.0,4.0,17.0,1.0,1.0,0.0,3.0
1406,514.0,0.0,1.5,0.0,2.0,1.0,49.0,0.4,101.0,3.0,,305.0,1281.0,1446.0,8.0,6.0,5.0,1.0,1.0,0.0,1.0
1407,1379.0,0.0,1.1,0.0,5.0,1.0,36.0,0.8,200.0,2.0,7.0,538.0,1376.0,3426.0,5.0,4.0,17.0,1.0,1.0,1.0,3.0
1408,1228.0,1.0,1.7,0.0,11.0,0.0,17.0,0.5,108.0,6.0,12.0,893.0,,2962.0,19.0,12.0,,1.0,1.0,1.0,0.0
1409,1156.0,1.0,2.7,1.0,1.0,1.0,30.0,0.9,173.0,3.0,16.0,945.0,1913.0,2735.0,16.0,15.0,13.0,1.0,0.0,1.0,2.0
1410,1521.0,1.0,1.6,0.0,5.0,1.0,62.0,0.3,143.0,1.0,9.0,678.0,1630.0,3555.0,5.0,2.0,19.0,1.0,0.0,0.0,3.0
1411,967.0,1.0,1.6,0.0,4.0,0.0,25.0,0.6,92.0,8.0,9.0,243.0,1642.0,3076.0,7.0,4.0,18.0,0.0,1.0,1.0,2.0
1412,1231.0,0.0,0.7,1.0,2.0,0.0,7.0,0.9,113.0,1.0,7.0,43.0,1663.0,3119.0,9.0,4.0,15.0,1.0,1.0,0.0,3.0
1413,1510.0,0.0,0.6,1.0,1.0,0.0,32.0,0.7,135.0,3.0,8.0,963.0,1520.0,854.0,8.0,2.0,10.0,1.0,0.0,1.0,1.0
1414,704.0,0.0,2.2,1.0,4.0,0.0,53.0,0.2,186.0,6.0,6.0,251.0,1013.0,3653.0,7.0,1.0,15.0,1.0,1.0,1.0,2.0
1415,742.0,1.0,0.5,0.0,0.0,1.0,36.0,0.7,139.0,3.0,1.0,1161.0,1288.0,292.0,8.0,0.0,6.0,1.0,1.0,1.0,0.0
1416,1705.0,,1.0,0.0,6.0,0.0,,0.1,,1.0,17.0,69.0,1188.0,,10.0,4.0,,0.0,0.0,,2.0
1417,1083.0,0.0,1.0,0.0,6.0,0.0,52.0,0.9,126.0,2.0,20.0,925.0,1469.0,681.0,19.0,18.0,19.0,1.0,1.0,1.0,0.0
1418,1533.0,1.0,1.1,1.0,18.0,1.0,17.0,0.3,160.0,4.0,20.0,1054.0,1393.0,2520.0,8.0,2.0,11.0,1.0,0.0,1.0,2.0
1419,1497.0,1.0,0.7,0.0,5.0,0.0,32.0,0.7,92.0,3.0,9.0,1920.0,1933.0,1329.0,6.0,1.0,7.0,1.0,1.0,0.0,2.0
1420,1494.0,0.0,2.5,0.0,,0.0,27.0,0.4,159.0,5.0,6.0,905.0,1392.0,3548.0,14.0,7.0,9.0,1.0,,,
1421,1997.0,1.0,1.8,1.0,1.0,0.0,40.0,0.5,185.0,4.0,8.0,866.0,1212.0,1655.0,7.0,6.0,15.0,1.0,0.0,0.0,2.0
1422,1330.0,0.0,1.5,0.0,11.0,0.0,,0.3,146.0,4.0,5.0,895.0,888.0,,10.0,6.0,12.0,1.0,1.0,0.0,0.0
1423,753.0,1.0,0.5,0.0,11.0,1.0,48.0,0.1,121.0,8.0,20.0,606.0,1316.0,3484.0,11.0,10.0,16.0,1.0,0.0,0.0,3.0
1424,1076.0,1.0,2.6,0.0,3.0,1.0,38.0,0.7,119.0,6.0,8.0,129.0,915.0,891.0,18.0,3.0,9.0,1.0,1.0,0.0,0.0
1425,1018.0,0.0,2.2,0.0,8.0,0.0,16.0,0.6,153.0,8.0,10.0,992.0,1433.0,3143.0,17.0,12.0,20.0,0.0,1.0,0.0,3.0
1426,594.0,0.0,0.8,0.0,2.0,1.0,28.0,0.1,132.0,5.0,3.0,1011.0,1263.0,3087.0,16.0,4.0,4.0,1.0,1.0,1.0,2.0
1427,1657.0,1.0,2.4,0.0,3.0,0.0,42.0,0.1,198.0,5.0,16.0,1770.0,1796.0,2597.0,18.0,1.0,14.0,1.0,0.0,0.0,3.0
1428,1926.0,1.0,1.7,1.0,1.0,1.0,33.0,0.4,172.0,3.0,2.0,982.0,1157.0,2488.0,6.0,1.0,14.0,1.0,0.0,0.0,2.0
1429,1082.0,0.0,2.3,1.0,11.0,0.0,2.0,1.0,101.0,4.0,20.0,398.0,724.0,2177.0,12.0,2.0,17.0,0.0,1.0,0.0,1.0
1430,1379.0,1.0,2.1,1.0,14.0,1.0,63.0,1.0,83.0,1.0,17.0,207.0,1370.0,651.0,9.0,6.0,7.0,1.0,1.0,0.0,0.0
1431,1271.0,0.0,0.5,1.0,2.0,0.0,54.0,0.1,159.0,8.0,3.0,613.0,650.0,990.0,14.0,11.0,6.0,0.0,1.0,1.0,0.0
1432,733.0,0.0,0.8,0.0,7.0,0.0,16.0,0.4,138.0,4.0,12.0,202.0,1787.0,2648.0,12.0,0.0,19.0,1.0,1.0,0.0,2.0
1433,1426.0,0.0,1.6,0.0,4.0,1.0,12.0,0.7,174.0,5.0,16.0,1573.0,1694.0,1277.0,14.0,9.0,5.0,1.0,0.0,0.0,1.0
1434,1253.0,0.0,0.7,0.0,0.0,1.0,34.0,0.9,113.0,4.0,10.0,161.0,647.0,3518.0,7.0,3.0,8.0,1.0,1.0,1.0,3.0
1435,1271.0,0.0,1.5,1.0,0.0,0.0,2.0,0.9,161.0,1.0,1.0,1260.0,1788.0,892.0,15.0,13.0,20.0,0.0,1.0,0.0,1.0
1436,1358.0,1.0,0.5,0.0,11.0,1.0,36.0,0.3,155.0,4.0,14.0,1565.0,1858.0,3068.0,9.0,4.0,4.0,1.0,1.0,0.0,3.0
1437,1733.0,1.0,2.8,0.0,3.0,1.0,36.0,1.0,119.0,6.0,20.0,357.0,527.0,3576.0,17.0,16.0,9.0,1.0,0.0,0.0,3.0
1438,1333.0,0.0,1.4,0.0,3.0,1.0,59.0,0.7,183.0,7.0,5.0,394.0,1301.0,3442.0,18.0,16.0,5.0,1.0,1.0,0.0,3.0
1439,1970.0,0.0,1.6,1.0,11.0,1.0,58.0,0.3,80.0,8.0,19.0,654.0,882.0,2372.0,14.0,12.0,2.0,1.0,1.0,0.0,2.0
1440,1762.0,0.0,0.6,0.0,3.0,1.0,26.0,0.1,83.0,6.0,14.0,525.0,704.0,2661.0,9.0,7.0,4.0,1.0,1.0,0.0,2.0
1441,807.0,1.0,0.5,1.0,0.0,0.0,37.0,0.2,127.0,4.0,0.0,245.0,829.0,2319.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0
1442,1576.0,0.0,2.6,0.0,7.0,0.0,58.0,0.2,90.0,3.0,16.0,400.0,631.0,336.0,14.0,8.0,13.0,1.0,1.0,1.0,0.0
1443,1522.0,1.0,1.9,0.0,10.0,1.0,36.0,0.4,168.0,1.0,9.0,74.0,1704.0,,16.0,15.0,14.0,0.0,,1.0,1.0
1444,825.0,1.0,1.5,0.0,11.0,0.0,38.0,0.4,94.0,3.0,18.0,540.0,783.0,716.0,11.0,4.0,14.0,0.0,1.0,0.0,0.0
1445,840.0,0.0,1.2,1.0,5.0,1.0,15.0,0.3,178.0,6.0,8.0,526.0,1728.0,2636.0,12.0,2.0,6.0,1.0,1.0,0.0,2.0
1446,838.0,0.0,1.6,1.0,11.0,0.0,40.0,0.5,161.0,,5.0,309.0,947.0,1462.0,17.0,11.0,3.0,1.0,0.0,1.0,2.0
1447,839.0,1.0,,,8.0,0.0,31.0,,163.0,4.0,19.0,802.0,1447.0,,10.0,6.0,16.0,1.0,1.0,1.0,1.0
1448,808.0,0.0,1.9,0.0,7.0,0.0,20.0,0.8,185.0,6.0,14.0,496.0,974.0,1471.0,13.0,4.0,11.0,0.0,1.0,0.0,0.0
1449,,1.0,,1.0,10.0,1.0,,0.7,151.0,8.0,10.0,,,,18.0,8.0,11.0,1.0,0.0,1.0,0.0
1450,1067.0,1.0,1.7,1.0,0.0,0.0,58.0,0.5,135.0,7.0,0.0,79.0,681.0,706.0,12.0,9.0,16.0,0.0,1.0,0.0,0.0
1451,1397.0,0.0,2.4,1.0,5.0,1.0,3.0,0.2,121.0,3.0,15.0,433.0,1658.0,1378.0,18.0,15.0,4.0,1.0,1.0,1.0,1.0
1452,1001.0,0.0,2.8,1.0,1.0,0.0,40.0,0.2,117.0,3.0,7.0,922.0,1836.0,3654.0,13.0,9.0,10.0,1.0,1.0,1.0,3.0
1453,1000.0,0.0,2.7,0.0,1.0,1.0,58.0,1.0,135.0,5.0,12.0,461.0,833.0,862.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0
1454,657.0,0.0,,0.0,8.0,1.0,16.0,0.6,153.0,5.0,6.0,1350.0,981.0,2420.0,11.0,10.0,13.0,1.0,0.0,1.0,0.0
1455,1036.0,1.0,2.4,0.0,0.0,0.0,39.0,0.2,119.0,7.0,3.0,373.0,926.0,2101.0,10.0,7.0,2.0,0.0,1.0,0.0,1.0
1456,798.0,0.0,0.6,1.0,6.0,1.0,21.0,0.5,110.0,2.0,12.0,661.0,1951.0,1647.0,12.0,2.0,3.0,1.0,0.0,0.0,1.0
1457,986.0,1.0,0.8,0.0,13.0,1.0,28.0,0.8,182.0,4.0,20.0,199.0,679.0,1149.0,8.0,7.0,18.0,1.0,1.0,0.0,0.0
1458,1965.0,0.0,0.5,0.0,6.0,1.0,4.0,1.0,84.0,7.0,9.0,977.0,1660.0,3535.0,17.0,0.0,16.0,1.0,1.0,1.0,3.0
1459,610.0,1.0,1.6,1.0,9.0,0.0,52.0,0.4,90.0,4.0,19.0,1039.0,1273.0,3472.0,10.0,4.0,12.0,1.0,1.0,1.0,3.0
1460,1696.0,1.0,1.9,1.0,2.0,1.0,22.0,0.8,80.0,7.0,18.0,292.0,637.0,2086.0,12.0,14.0,12.0,1.0,1.0,,0.0
1461,719.0,0.0,2.9,0.0,7.0,0.0,6.0,0.7,102.0,6.0,8.0,405.0,1141.0,841.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0
1462,1244.0,0.0,1.2,1.0,7.0,1.0,56.0,0.6,176.0,3.0,2.0,1427.0,1495.0,3855.0,,6.0,7.0,1.0,0.0,1.0,2.0
1463,1567.0,0.0,2.1,1.0,3.0,0.0,22.0,0.8,153.0,3.0,19.0,190.0,1326.0,3991.0,15.0,2.0,10.0,1.0,0.0,0.0,3.0
1464,1778.0,0.0,0.5,0.0,0.0,1.0,23.0,0.5,101.0,6.0,11.0,1028.0,1445.0,3941.0,19.0,6.0,13.0,1.0,0.0,0.0,3.0
1465,504.0,1.0,0.5,1.0,5.0,0.0,16.0,0.1,166.0,1.0,9.0,767.0,1665.0,701.0,17.0,15.0,15.0,1.0,0.0,1.0,0.0
1466,1472.0,0.0,2.8,1.0,1.0,0.0,36.0,0.5,130.0,6.0,10.0,1452.0,1744.0,985.0,12.0,11.0,7.0,1.0,1.0,0.0,1.0
1467,1694.0,1.0,0.6,0.0,0.0,1.0,34.0,0.3,102.0,7.0,7.0,377.0,549.0,2298.0,17.0,5.0,2.0,1.0,1.0,0.0,2.0
1468,1117.0,0.0,0.5,0.0,1.0,0.0,12.0,0.6,144.0,7.0,8.0,798.0,817.0,2895.0,7.0,6.0,16.0,1.0,1.0,0.0,2.0
1469,1093.0,0.0,1.9,1.0,2.0,1.0,22.0,0.3,196.0,8.0,14.0,238.0,807.0,1869.0,8.0,5.0,4.0,1.0,1.0,1.0,1.0
1470,1142.0,1.0,1.2,0.0,0.0,0.0,2.0,0.6,114.0,6.0,0.0,623.0,769.0,1747.0,7.0,0.0,14.0,0.0,1.0,0.0,1.0
1471,936.0,0.0,1.0,0.0,1.0,0.0,18.0,0.2,153.0,3.0,18.0,1330.0,1686.0,2391.0,12.0,6.0,3.0,1.0,1.0,1.0,2.0
1472,984.0,0.0,2.0,1.0,6.0,0.0,47.0,0.3,119.0,6.0,6.0,528.0,1612.0,2661.0,16.0,,13.0,1.0,1.0,0.0,0.0
1473,555.0,1.0,3.0,1.0,5.0,1.0,38.0,0.8,193.0,2.0,10.0,214.0,1970.0,1686.0,8.0,1.0,8.0,1.0,0.0,1.0,1.0
1474,1035.0,,1.2,1.0,5.0,0.0,,0.7,174.0,5.0,10.0,790.0,1555.0,1285.0,19.0,9.0,7.0,1.0,1.0,1.0,1.0
1475,1510.0,1.0,2.5,1.0,11.0,0.0,47.0,0.7,138.0,2.0,13.0,118.0,1170.0,887.0,18.0,6.0,5.0,0.0,0.0,0.0,0.0
1476,1229.0,0.0,0.5,1.0,15.0,0.0,14.0,0.8,191.0,2.0,16.0,120.0,1878.0,1667.0,17.0,6.0,17.0,0.0,0.0,1.0,1.0
1477,1263.0,1.0,1.4,1.0,1.0,1.0,32.0,0.4,103.0,2.0,2.0,409.0,644.0,3372.0,18.0,13.0,10.0,1.0,1.0,0.0,3.0
1478,1276.0,1.0,2.9,1.0,2.0,0.0,53.0,0.3,130.0,2.0,3.0,217.0,735.0,3798.0,19.0,10.0,8.0,1.0,1.0,1.0,3.0
1479,584.0,1.0,1.7,1.0,1.0,1.0,19.0,0.4,199.0,4.0,4.0,919.0,1343.0,3996.0,12.0,9.0,17.0,1.0,1.0,1.0,3.0
